INFO: [2021-02-05 23:03:40] genewalk.resources - Using /Users/yizhouyu/genewalk/resources as resource folder.
WARNING: [2021-02-05 23:03:41] genewalk.gene_lists - Could not get HGNC name for ID "","HGNCID"
INFO: [2021-02-06 01:28:37] genewalk.deepwalk - Walks for 9900/44205 nodes complete in 134.46s
INFO: [2021-02-06 01:28:38] genewalk.deepwalk - Walks for 10000/44205 nodes complete in 135.16s
INFO: [2021-02-06 01:28:39] genewalk.deepwalk - Walks for 10100/44205 nodes complete in 136.37s
INFO: [2021-02-06 01:28:40] genewalk.deepwalk - Walks for 10200/44205 nodes complete in 137.22s
INFO: [2021-02-06 01:28:41] genewalk.deepwalk - Walks for 10300/44205 nodes complete in 138.22s
INFO: [2021-02-06 01:28:42] genewalk.deepwalk - Walks for 10400/44205 nodes complete in 139.34s
INFO: [2021-02-06 01:28:43] genewalk.deepwalk - Walks for 10500/44205 nodes complete in 140.41s
INFO: [2021-02-06 01:28:44] genewalk.deepwalk - Walks for 10600/44205 nodes complete in 141.09s
INFO: [2021-02-06 01:28:45] genewalk.deepwalk - Walks for 10700/44205 nodes complete in 142.03s
INFO: [2021-02-06 01:28:46] genewalk.deepwalk - Walks for 10800/44205 nodes complete in 143.13s
INFO: [2021-02-06 01:28:46] genewalk.deepwalk - Walks for 10900/44205 nodes complete in 143.74s
INFO: [2021-02-06 01:28:47] genewalk.deepwalk - Walks for 11000/44205 nodes complete in 144.39s
INFO: [2021-02-06 01:28:47] genewalk.deepwalk - Walks for 11100/44205 nodes complete in 144.91s
INFO: [2021-02-06 01:28:49] genewalk.deepwalk - Walks for 11200/44205 nodes complete in 146.23s
INFO: [2021-02-06 01:28:49] genewalk.deepwalk - Walks for 11300/44205 nodes complete in 146.82s
INFO: [2021-02-06 01:28:50] genewalk.deepwalk - Walks for 11400/44205 nodes complete in 147.41s
INFO: [2021-02-06 01:28:50] genewalk.deepwalk - Walks for 11500/44205 nodes complete in 147.87s
INFO: [2021-02-06 01:28:51] genewalk.deepwalk - Walks for 11600/44205 nodes complete in 148.57s
INFO: [2021-02-06 01:28:52] genewalk.deepwalk - Walks for 11700/44205 nodes complete in 149.26s
INFO: [2021-02-06 01:28:53] genewalk.deepwalk - Walks for 11800/44205 nodes complete in 150.09s
INFO: [2021-02-06 01:28:53] genewalk.deepwalk - Walks for 11900/44205 nodes complete in 150.79s
INFO: [2021-02-06 01:28:54] genewalk.deepwalk - Walks for 12000/44205 nodes complete in 151.53s
INFO: [2021-02-06 01:28:55] genewalk.deepwalk - Walks for 12100/44205 nodes complete in 152.02s
INFO: [2021-02-06 01:28:55] genewalk.deepwalk - Walks for 12200/44205 nodes complete in 152.54s
INFO: [2021-02-06 01:28:56] genewalk.deepwalk - Walks for 12300/44205 nodes complete in 153.10s
INFO: [2021-02-06 01:28:56] genewalk.deepwalk - Walks for 12400/44205 nodes complete in 153.62s
INFO: [2021-02-06 01:28:57] genewalk.deepwalk - Walks for 12500/44205 nodes complete in 154.41s
INFO: [2021-02-06 01:28:58] genewalk.deepwalk - Walks for 12600/44205 nodes complete in 155.29s
INFO: [2021-02-06 01:28:58] genewalk.deepwalk - Walks for 12700/44205 nodes complete in 155.91s
INFO: [2021-02-06 01:28:59] genewalk.deepwalk - Walks for 12800/44205 nodes complete in 156.44s
INFO: [2021-02-06 01:28:59] genewalk.deepwalk - Walks for 12900/44205 nodes complete in 156.81s
INFO: [2021-02-06 01:29:00] genewalk.deepwalk - Walks for 13000/44205 nodes complete in 157.02s
INFO: [2021-02-06 01:29:00] genewalk.deepwalk - Walks for 13100/44205 nodes complete in 157.29s
INFO: [2021-02-06 01:29:00] genewalk.deepwalk - Walks for 13200/44205 nodes complete in 157.51s
INFO: [2021-02-06 01:29:00] genewalk.deepwalk - Walks for 13300/44205 nodes complete in 157.96s
INFO: [2021-02-06 01:29:01] genewalk.deepwalk - Walks for 13400/44205 nodes complete in 158.63s
INFO: [2021-02-06 01:29:02] genewalk.deepwalk - Walks for 13500/44205 nodes complete in 159.30s
INFO: [2021-02-06 01:29:02] genewalk.deepwalk - Walks for 13600/44205 nodes complete in 159.79s
INFO: [2021-02-06 01:29:03] genewalk.deepwalk - Walks for 13700/44205 nodes complete in 160.57s
INFO: [2021-02-06 01:29:04] genewalk.deepwalk - Walks for 13800/44205 nodes complete in 161.21s
INFO: [2021-02-06 01:29:04] genewalk.deepwalk - Walks for 13900/44205 nodes complete in 161.85s
INFO: [2021-02-06 01:29:05] genewalk.deepwalk - Walks for 14000/44205 nodes complete in 162.49s
INFO: [2021-02-06 01:29:06] genewalk.deepwalk - Walks for 14100/44205 nodes complete in 163.06s
INFO: [2021-02-06 01:29:06] genewalk.deepwalk - Walks for 14200/44205 nodes complete in 163.51s
INFO: [2021-02-06 01:29:07] genewalk.deepwalk - Walks for 14300/44205 nodes complete in 164.02s
INFO: [2021-02-06 01:29:07] genewalk.deepwalk - Walks for 14400/44205 nodes complete in 164.48s
INFO: [2021-02-06 01:29:07] genewalk.deepwalk - Walks for 14500/44205 nodes complete in 164.75s
INFO: [2021-02-06 01:29:08] genewalk.deepwalk - Walks for 14600/44205 nodes complete in 165.05s
INFO: [2021-02-06 01:29:08] genewalk.deepwalk - Walks for 14700/44205 nodes complete in 165.45s
INFO: [2021-02-06 01:29:08] genewalk.deepwalk - Walks for 14800/44205 nodes complete in 165.77s
INFO: [2021-02-06 01:29:09] genewalk.deepwalk - Walks for 14900/44205 nodes complete in 166.23s
INFO: [2021-02-06 01:29:09] genewalk.deepwalk - Walks for 15000/44205 nodes complete in 166.82s
INFO: [2021-02-06 01:29:10] genewalk.deepwalk - Walks for 15100/44205 nodes complete in 167.45s
INFO: [2021-02-06 01:29:10] genewalk.deepwalk - Walks for 15200/44205 nodes complete in 168.00s
INFO: [2021-02-06 01:29:11] genewalk.deepwalk - Walks for 15300/44205 nodes complete in 168.57s
INFO: [2021-02-06 01:29:12] genewalk.deepwalk - Walks for 15400/44205 nodes complete in 169.31s
INFO: [2021-02-06 01:29:13] genewalk.deepwalk - Walks for 15500/44205 nodes complete in 170.07s
INFO: [2021-02-06 01:29:13] genewalk.deepwalk - Walks for 15600/44205 nodes complete in 170.59s
INFO: [2021-02-06 01:29:14] genewalk.deepwalk - Walks for 15700/44205 nodes complete in 171.08s
INFO: [2021-02-06 01:29:14] genewalk.deepwalk - Walks for 15800/44205 nodes complete in 171.72s
INFO: [2021-02-06 01:29:15] genewalk.deepwalk - Walks for 15900/44205 nodes complete in 172.43s
INFO: [2021-02-06 01:29:16] genewalk.deepwalk - Walks for 16000/44205 nodes complete in 173.06s
INFO: [2021-02-06 01:29:16] genewalk.deepwalk - Walks for 16100/44205 nodes complete in 173.99s
INFO: [2021-02-06 01:29:17] genewalk.deepwalk - Walks for 16200/44205 nodes complete in 174.50s
INFO: [2021-02-06 01:29:18] genewalk.deepwalk - Walks for 16300/44205 nodes complete in 175.15s
INFO: [2021-02-06 01:29:18] genewalk.deepwalk - Walks for 16400/44205 nodes complete in 175.81s
INFO: [2021-02-06 01:29:19] genewalk.deepwalk - Walks for 16500/44205 nodes complete in 176.13s
INFO: [2021-02-06 01:29:19] genewalk.deepwalk - Walks for 16600/44205 nodes complete in 176.46s
INFO: [2021-02-06 01:29:20] genewalk.deepwalk - Walks for 16700/44205 nodes complete in 177.12s
INFO: [2021-02-06 01:29:20] genewalk.deepwalk - Walks for 16800/44205 nodes complete in 177.94s
INFO: [2021-02-06 01:29:21] genewalk.deepwalk - Walks for 16900/44205 nodes complete in 178.49s
INFO: [2021-02-06 01:29:22] genewalk.deepwalk - Walks for 17000/44205 nodes complete in 179.28s
INFO: [2021-02-06 01:29:24] genewalk.deepwalk - Walks for 17100/44205 nodes complete in 181.30s
INFO: [2021-02-06 01:29:24] genewalk.deepwalk - Walks for 17200/44205 nodes complete in 181.90s
INFO: [2021-02-06 01:29:25] genewalk.deepwalk - Walks for 17300/44205 nodes complete in 182.46s
INFO: [2021-02-06 01:29:26] genewalk.deepwalk - Walks for 17400/44205 nodes complete in 183.01s
INFO: [2021-02-06 01:29:26] genewalk.deepwalk - Walks for 17500/44205 nodes complete in 183.67s
INFO: [2021-02-06 01:29:27] genewalk.deepwalk - Walks for 17600/44205 nodes complete in 184.48s
INFO: [2021-02-06 01:29:28] genewalk.deepwalk - Walks for 17700/44205 nodes complete in 185.19s
INFO: [2021-02-06 01:29:28] genewalk.deepwalk - Walks for 17800/44205 nodes complete in 185.92s
INFO: [2021-02-06 01:29:29] genewalk.deepwalk - Walks for 17900/44205 nodes complete in 186.51s
INFO: [2021-02-06 01:29:30] genewalk.deepwalk - Walks for 18000/44205 nodes complete in 187.14s
INFO: [2021-02-06 01:29:30] genewalk.deepwalk - Walks for 18100/44205 nodes complete in 187.50s
INFO: [2021-02-06 01:29:30] genewalk.deepwalk - Walks for 18200/44205 nodes complete in 187.88s
INFO: [2021-02-06 01:29:31] genewalk.deepwalk - Walks for 18300/44205 nodes complete in 188.33s
INFO: [2021-02-06 01:29:31] genewalk.deepwalk - Walks for 18400/44205 nodes complete in 188.79s
INFO: [2021-02-06 01:29:32] genewalk.deepwalk - Walks for 18500/44205 nodes complete in 189.10s
INFO: [2021-02-06 01:29:32] genewalk.deepwalk - Walks for 18600/44205 nodes complete in 189.32s
INFO: [2021-02-06 01:29:32] genewalk.deepwalk - Walks for 18700/44205 nodes complete in 189.69s
INFO: [2021-02-06 01:29:33] genewalk.deepwalk - Walks for 18800/44205 nodes complete in 190.33s
INFO: [2021-02-06 01:29:33] genewalk.deepwalk - Walks for 18900/44205 nodes complete in 190.88s
INFO: [2021-02-06 01:29:34] genewalk.deepwalk - Walks for 19000/44205 nodes complete in 191.38s
INFO: [2021-02-06 01:29:34] genewalk.deepwalk - Walks for 19100/44205 nodes complete in 191.80s
INFO: [2021-02-06 01:29:35] genewalk.deepwalk - Walks for 19200/44205 nodes complete in 192.09s
INFO: [2021-02-06 01:29:35] genewalk.deepwalk - Walks for 19300/44205 nodes complete in 192.71s
INFO: [2021-02-06 01:29:36] genewalk.deepwalk - Walks for 19400/44205 nodes complete in 193.13s
INFO: [2021-02-06 01:29:36] genewalk.deepwalk - Walks for 19500/44205 nodes complete in 193.34s
INFO: [2021-02-06 01:29:36] genewalk.deepwalk - Walks for 19600/44205 nodes complete in 193.66s
INFO: [2021-02-06 01:29:37] genewalk.deepwalk - Walks for 19700/44205 nodes complete in 194.17s
INFO: [2021-02-06 01:29:37] genewalk.deepwalk - Walks for 19800/44205 nodes complete in 194.62s
INFO: [2021-02-06 01:29:38] genewalk.deepwalk - Walks for 19900/44205 nodes complete in 195.06s
INFO: [2021-02-06 01:29:38] genewalk.deepwalk - Walks for 20000/44205 nodes complete in 195.60s
INFO: [2021-02-06 01:29:39] genewalk.deepwalk - Walks for 20100/44205 nodes complete in 196.03s
INFO: [2021-02-06 01:29:39] genewalk.deepwalk - Walks for 20200/44205 nodes complete in 196.41s
INFO: [2021-02-06 01:29:39] genewalk.deepwalk - Walks for 20300/44205 nodes complete in 196.88s
INFO: [2021-02-06 01:29:40] genewalk.deepwalk - Walks for 20400/44205 nodes complete in 197.45s
INFO: [2021-02-06 01:29:40] genewalk.deepwalk - Walks for 20500/44205 nodes complete in 197.90s
INFO: [2021-02-06 01:29:41] genewalk.deepwalk - Walks for 20600/44205 nodes complete in 198.61s
INFO: [2021-02-06 01:29:42] genewalk.deepwalk - Walks for 20700/44205 nodes complete in 199.12s
INFO: [2021-02-06 01:29:42] genewalk.deepwalk - Walks for 20800/44205 nodes complete in 199.62s
INFO: [2021-02-06 01:29:43] genewalk.deepwalk - Walks for 20900/44205 nodes complete in 200.06s
INFO: [2021-02-06 01:29:43] genewalk.deepwalk - Walks for 21000/44205 nodes complete in 200.48s
INFO: [2021-02-06 01:29:43] genewalk.deepwalk - Walks for 21100/44205 nodes complete in 200.91s
INFO: [2021-02-06 01:29:44] genewalk.deepwalk - Walks for 21200/44205 nodes complete in 201.22s
INFO: [2021-02-06 01:29:44] genewalk.deepwalk - Walks for 21300/44205 nodes complete in 201.79s
INFO: [2021-02-06 01:29:45] genewalk.deepwalk - Walks for 21400/44205 nodes complete in 202.27s
INFO: [2021-02-06 01:29:45] genewalk.deepwalk - Walks for 21500/44205 nodes complete in 202.68s
INFO: [2021-02-06 01:29:46] genewalk.deepwalk - Walks for 21600/44205 nodes complete in 203.21s
INFO: [2021-02-06 01:29:46] genewalk.deepwalk - Walks for 21700/44205 nodes complete in 203.72s
INFO: [2021-02-06 01:29:47] genewalk.deepwalk - Walks for 21800/44205 nodes complete in 204.38s
INFO: [2021-02-06 01:29:47] genewalk.deepwalk - Walks for 21900/44205 nodes complete in 204.87s
INFO: [2021-02-06 01:29:48] genewalk.deepwalk - Walks for 22000/44205 nodes complete in 205.33s
INFO: [2021-02-06 01:29:48] genewalk.deepwalk - Walks for 22100/44205 nodes complete in 205.72s
INFO: [2021-02-06 01:29:49] genewalk.deepwalk - Walks for 22200/44205 nodes complete in 206.26s
INFO: [2021-02-06 01:29:49] genewalk.deepwalk - Walks for 22300/44205 nodes complete in 206.75s
INFO: [2021-02-06 01:29:50] genewalk.deepwalk - Walks for 22400/44205 nodes complete in 207.14s
INFO: [2021-02-06 01:29:50] genewalk.deepwalk - Walks for 22500/44205 nodes complete in 207.78s
INFO: [2021-02-06 01:29:51] genewalk.deepwalk - Walks for 22600/44205 nodes complete in 208.45s
INFO: [2021-02-06 01:29:51] genewalk.deepwalk - Walks for 22700/44205 nodes complete in 208.86s
INFO: [2021-02-06 01:29:52] genewalk.deepwalk - Walks for 22800/44205 nodes complete in 209.10s
INFO: [2021-02-06 01:29:52] genewalk.deepwalk - Walks for 22900/44205 nodes complete in 209.38s
INFO: [2021-02-06 01:29:52] genewalk.deepwalk - Walks for 23000/44205 nodes complete in 209.93s
INFO: [2021-02-06 01:29:53] genewalk.deepwalk - Walks for 23100/44205 nodes complete in 210.33s
INFO: [2021-02-06 01:29:53] genewalk.deepwalk - Walks for 23200/44205 nodes complete in 210.67s
INFO: [2021-02-06 01:29:54] genewalk.deepwalk - Walks for 23300/44205 nodes complete in 211.11s
INFO: [2021-02-06 01:29:54] genewalk.deepwalk - Walks for 23400/44205 nodes complete in 211.48s
INFO: [2021-02-06 01:29:54] genewalk.deepwalk - Walks for 23500/44205 nodes complete in 211.85s
INFO: [2021-02-06 01:29:55] genewalk.deepwalk - Walks for 23600/44205 nodes complete in 212.29s
INFO: [2021-02-06 01:29:55] genewalk.deepwalk - Walks for 23700/44205 nodes complete in 212.79s
INFO: [2021-02-06 01:29:56] genewalk.deepwalk - Walks for 23800/44205 nodes complete in 213.19s
INFO: [2021-02-06 01:29:56] genewalk.deepwalk - Walks for 23900/44205 nodes complete in 213.56s
INFO: [2021-02-06 01:29:57] genewalk.deepwalk - Walks for 24000/44205 nodes complete in 214.20s
INFO: [2021-02-06 01:29:57] genewalk.deepwalk - Walks for 24100/44205 nodes complete in 214.92s
INFO: [2021-02-06 01:29:58] genewalk.deepwalk - Walks for 24200/44205 nodes complete in 215.67s
INFO: [2021-02-06 01:29:59] genewalk.deepwalk - Walks for 24300/44205 nodes complete in 216.27s
INFO: [2021-02-06 01:29:59] genewalk.deepwalk - Walks for 24400/44205 nodes complete in 216.92s
INFO: [2021-02-06 01:30:00] genewalk.deepwalk - Walks for 24500/44205 nodes complete in 217.40s
INFO: [2021-02-06 01:30:00] genewalk.deepwalk - Walks for 24600/44205 nodes complete in 217.93s
INFO: [2021-02-06 01:30:01] genewalk.deepwalk - Walks for 24700/44205 nodes complete in 218.37s
INFO: [2021-02-06 01:30:01] genewalk.deepwalk - Walks for 24800/44205 nodes complete in 218.83s
INFO: [2021-02-06 01:30:02] genewalk.deepwalk - Walks for 24900/44205 nodes complete in 219.12s
INFO: [2021-02-06 01:30:02] genewalk.deepwalk - Walks for 25000/44205 nodes complete in 219.36s
INFO: [2021-02-06 01:30:02] genewalk.deepwalk - Walks for 25100/44205 nodes complete in 219.59s
INFO: [2021-02-06 01:30:02] genewalk.deepwalk - Walks for 25200/44205 nodes complete in 219.82s
INFO: [2021-02-06 01:30:03] genewalk.deepwalk - Walks for 25300/44205 nodes complete in 220.03s
INFO: [2021-02-06 01:30:03] genewalk.deepwalk - Walks for 25400/44205 nodes complete in 220.29s
INFO: [2021-02-06 01:30:03] genewalk.deepwalk - Walks for 25500/44205 nodes complete in 220.55s
INFO: [2021-02-06 01:30:03] genewalk.deepwalk - Walks for 25600/44205 nodes complete in 220.79s
INFO: [2021-02-06 01:30:04] genewalk.deepwalk - Walks for 25700/44205 nodes complete in 221.02s
INFO: [2021-02-06 01:30:04] genewalk.deepwalk - Walks for 25800/44205 nodes complete in 221.26s
INFO: [2021-02-06 01:30:04] genewalk.deepwalk - Walks for 25900/44205 nodes complete in 221.80s
INFO: [2021-02-06 01:30:05] genewalk.deepwalk - Walks for 26000/44205 nodes complete in 222.19s
INFO: [2021-02-06 01:30:05] genewalk.deepwalk - Walks for 26100/44205 nodes complete in 222.60s
INFO: [2021-02-06 01:30:05] genewalk.deepwalk - Walks for 26200/44205 nodes complete in 222.99s
INFO: [2021-02-06 01:30:07] genewalk.deepwalk - Walks for 26300/44205 nodes complete in 224.87s
INFO: [2021-02-06 01:30:08] genewalk.deepwalk - Walks for 26400/44205 nodes complete in 225.29s
INFO: [2021-02-06 01:30:08] genewalk.deepwalk - Walks for 26500/44205 nodes complete in 225.61s
INFO: [2021-02-06 01:30:08] genewalk.deepwalk - Walks for 26600/44205 nodes complete in 225.83s
INFO: [2021-02-06 01:30:09] genewalk.deepwalk - Walks for 26700/44205 nodes complete in 226.06s
INFO: [2021-02-06 01:30:09] genewalk.deepwalk - Walks for 26800/44205 nodes complete in 226.30s
INFO: [2021-02-06 01:30:09] genewalk.deepwalk - Walks for 26900/44205 nodes complete in 226.52s
INFO: [2021-02-06 01:30:09] genewalk.deepwalk - Walks for 27000/44205 nodes complete in 226.78s
INFO: [2021-02-06 01:30:09] genewalk.deepwalk - Walks for 27100/44205 nodes complete in 227.01s
INFO: [2021-02-06 01:30:10] genewalk.deepwalk - Walks for 27200/44205 nodes complete in 227.50s
INFO: [2021-02-06 01:30:10] genewalk.deepwalk - Walks for 27300/44205 nodes complete in 227.95s
INFO: [2021-02-06 01:30:11] genewalk.deepwalk - Walks for 27400/44205 nodes complete in 228.33s
INFO: [2021-02-06 01:30:11] genewalk.deepwalk - Walks for 27500/44205 nodes complete in 228.88s
INFO: [2021-02-06 01:30:12] genewalk.deepwalk - Walks for 27600/44205 nodes complete in 229.37s
INFO: [2021-02-06 01:30:12] genewalk.deepwalk - Walks for 27700/44205 nodes complete in 229.90s
INFO: [2021-02-06 01:30:13] genewalk.deepwalk - Walks for 27800/44205 nodes complete in 230.35s
INFO: [2021-02-06 01:30:14] genewalk.deepwalk - Walks for 27900/44205 nodes complete in 231.05s
INFO: [2021-02-06 01:30:14] genewalk.deepwalk - Walks for 28000/44205 nodes complete in 231.73s
INFO: [2021-02-06 01:30:15] genewalk.deepwalk - Walks for 28100/44205 nodes complete in 232.36s
INFO: [2021-02-06 01:30:15] genewalk.deepwalk - Walks for 28200/44205 nodes complete in 232.66s
INFO: [2021-02-06 01:30:15] genewalk.deepwalk - Walks for 28300/44205 nodes complete in 232.98s
INFO: [2021-02-06 01:30:16] genewalk.deepwalk - Walks for 28400/44205 nodes complete in 233.25s
INFO: [2021-02-06 01:30:16] genewalk.deepwalk - Walks for 28500/44205 nodes complete in 233.60s
INFO: [2021-02-06 01:30:16] genewalk.deepwalk - Walks for 28600/44205 nodes complete in 233.96s
INFO: [2021-02-06 01:30:17] genewalk.deepwalk - Walks for 28700/44205 nodes complete in 234.36s
INFO: [2021-02-06 01:30:17] genewalk.deepwalk - Walks for 28800/44205 nodes complete in 234.90s
INFO: [2021-02-06 01:30:18] genewalk.deepwalk - Walks for 28900/44205 nodes complete in 235.36s
INFO: [2021-02-06 01:30:18] genewalk.deepwalk - Walks for 29000/44205 nodes complete in 235.83s
INFO: [2021-02-06 01:30:19] genewalk.deepwalk - Walks for 29100/44205 nodes complete in 236.32s
INFO: [2021-02-06 01:30:19] genewalk.deepwalk - Walks for 29200/44205 nodes complete in 236.82s
INFO: [2021-02-06 01:30:20] genewalk.deepwalk - Walks for 29300/44205 nodes complete in 237.21s
INFO: [2021-02-06 01:30:20] genewalk.deepwalk - Walks for 29400/44205 nodes complete in 237.57s
INFO: [2021-02-06 01:30:20] genewalk.deepwalk - Walks for 29500/44205 nodes complete in 237.99s
INFO: [2021-02-06 01:30:21] genewalk.deepwalk - Walks for 29600/44205 nodes complete in 238.45s
INFO: [2021-02-06 01:30:21] genewalk.deepwalk - Walks for 29700/44205 nodes complete in 238.94s
INFO: [2021-02-06 01:30:22] genewalk.deepwalk - Walks for 29800/44205 nodes complete in 239.41s
INFO: [2021-02-06 01:30:22] genewalk.deepwalk - Walks for 29900/44205 nodes complete in 239.81s
